시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명,경도,위도,year,month,location,전월세전환율,전세전환가격,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
경상남도 진주시 가좌동,1***,12,24,월세,202202,28,300,30,2015,가좌길48번길,128.1061209,35.158214,2022,2,경상남도 진주시 가좌동 가좌길48번길,4.3,8672,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,24.24,월세,202202,15,500,35,2010,진주대로500번길,128.1048819,35.150661,2022,2,경상남도 진주시 가좌동 진주대로500번길,4.3,10267,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,24.24,월세,202202,18,300,33,2010,진주대로500번길,128.1048819,35.150661,2022,2,경상남도 진주시 가좌동 진주대로500번길,4.3,9509,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,24.24,월세,202202,19,500,33,2010,진주대로500번길,128.1048819,35.150661,2022,2,경상남도 진주시 가좌동 진주대로500번길,4.3,9709,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,24.24,월세,202202,21,500,33,2010,진주대로500번길,128.1048819,35.150661,2022,2,경상남도 진주시 가좌동 진주대로500번길,4.3,9709,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,24.24,월세,202202,28,500,32,2010,진주대로500번길,128.1048819,35.150661,2022,2,경상남도 진주시 가좌동 진주대로500번길,4.3,9430,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,월세,202202,8,300,30,2015,가좌길48번길,128.1061209,35.158214,2022,2,경상남도 진주시 가좌동 가좌길48번길,4.3,8672,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,월세,202202,9,200,37,2014,개양로6번길,128.1088389,35.1551106,2022,2,경상남도 진주시 가좌동 개양로6번길,4.3,10526,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,9,300,30,2017,가좌길60번길,128.1061876,35.158872,2022,2,경상남도 진주시 가좌동 가좌길60번길,4.3,8672,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,월세,202202,10,300,27,2008,진주대로500번길,128.1048819,35.150661,2022,2,경상남도 진주시 가좌동 진주대로500번길,4.3,7835,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,월세,202202,12,200,30,2011,내동로348번길,128.1020264,35.149158,2022,2,경상남도 진주시 가좌동 내동로348번길,4.3,8572,경상남도 진주시 가좌동 내동로348번길,128.1020264,35.149158,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 내동로348번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,월세,202202,13,200,26,2002,가좌길64번길,128.1062979,35.1592505,2022,2,경상남도 진주시 가좌동 가좌길64번길,4.3,7456,경상남도 진주시 가좌동 가좌길64번길,128.1062979,35.1592505,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길64번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,월세,202202,13,500,30,2010,개양로6번길,128.1088389,35.1551106,2022,2,경상남도 진주시 가좌동 개양로6번길,4.3,8872,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,17,300,30,2016,가좌길40번길,128.1058894,35.157466,2022,2,경상남도 진주시 가좌동 가좌길40번길,4.3,8672,경상남도 진주시 가좌동 가좌길40번길,128.1058894,35.157466,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길40번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,18,300,30,2017,가좌길60번길,128.1061876,35.158872,2022,2,경상남도 진주시 가좌동 가좌길60번길,4.3,8672,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,18,300,30,2018,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,8672,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,월세,202202,18,300,30,2019,가좌길36번길,128.1059656,35.1569611,2022,2,경상남도 진주시 가좌동 가좌길36번길,4.3,8672,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,19,200,30,2015,가좌길78번길,128.106519,35.1604762,2022,2,경상남도 진주시 가좌동 가좌길78번길,4.3,8572,경상남도 진주시 가좌동 가좌길78번길,128.106519,35.1604762,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길78번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,19,300,30,2018,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,8672,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,월세,202202,19,300,30,2006,진주대로568번길,128.10916,35.1571476,2022,2,경상남도 진주시 가좌동 진주대로568번길,4.3,8672,경상남도 진주시 가좌동 진주대로568번길,128.10916,35.1571476,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로568번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,월세,202202,20,100,22,2007,진주대로404번길,128.1033275,35.1452897,2022,2,경상남도 진주시 가좌동 진주대로404번길,4.3,6240,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,월세,202202,20,200,28,2017,가좌길64번길,128.1062979,35.1592505,2022,2,경상남도 진주시 가좌동 가좌길64번길,4.3,8014,경상남도 진주시 가좌동 가좌길64번길,128.1062979,35.1592505,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길64번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,월세,202202,21,200,28,1987,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,8014,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,22,200,27,2014,진주대로404번길,128.1033275,35.1452897,2022,2,경상남도 진주시 가좌동 진주대로404번길,4.3,7735,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,월세,202202,22,300,30,2017,가좌길36번길,128.1059656,35.1569611,2022,2,경상남도 진주시 가좌동 가좌길36번길,4.3,8672,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,월세,202202,23,300,30,2014,개양로13번길,128.1085555,35.1565802,2022,2,경상남도 진주시 가좌동 개양로13번길,4.3,8672,경상남도 진주시 가좌동 개양로13번길,128.1085555,35.1565802,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로13번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,8**,12,25,월세,202202,28,300,30,2019,진주대로404번길,128.1023995,35.1579107,2022,2,경상남도 진주시 가좌동 진주대로404번길,4.3,8672,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,202202,28,300,30,2017,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,8672,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,전세,202202,3,5000,0,2017,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,5000,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,5,5000,0,2019,가좌길48번길,128.1061209,35.158214,2022,2,경상남도 진주시 가좌동 가좌길48번길,4.3,5000,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,전세,202202,5,5500,0,2007,진주대로568번길,128.10916,35.1571476,2022,2,경상남도 진주시 가좌동 진주대로568번길,4.3,5500,경상남도 진주시 가좌동 진주대로568번길,128.10916,35.1571476,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로568번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,6,5000,0,2017,가좌길64번길,128.1062979,35.1592505,2022,2,경상남도 진주시 가좌동 가좌길64번길,4.3,5000,경상남도 진주시 가좌동 가좌길64번길,128.1062979,35.1592505,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길64번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,7,4500,0,2019,가좌길48번길,128.1061209,35.158214,2022,2,경상남도 진주시 가좌동 가좌길48번길,4.3,4500,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,전세,202202,11,5000,0,2016,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,5000,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,13,5000,0,2019,가좌길36번길,128.1059656,35.1569611,2022,2,경상남도 진주시 가좌동 가좌길36번길,4.3,5000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,15,5000,0,2017,가좌길64번길,128.1062979,35.1592505,2022,2,경상남도 진주시 가좌동 가좌길64번길,4.3,5000,경상남도 진주시 가좌동 가좌길64번길,128.1062979,35.1592505,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길64번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,18,5000,0,2019,가좌길36번길,128.1059656,35.1569611,2022,2,경상남도 진주시 가좌동 가좌길36번길,4.3,5000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,전세,202202,19,6000,0,2018,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,6000,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,21,5000,0,2019,가좌길36번길,128.1059656,35.1569611,2022,2,경상남도 진주시 가좌동 가좌길36번길,4.3,5000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,전세,202202,22,6000,0,2019,가좌길36번길,128.1059656,35.1569611,2022,2,경상남도 진주시 가좌동 가좌길36번길,4.3,6000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,전세,202202,26,6000,0,2018,가좌길44번길,128.1060436,35.1578174,2022,2,경상남도 진주시 가좌동 가좌길44번길,4.3,6000,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
