,도로조건,계약면적(㎡),건축년도,year,month,coivd,price_per_m2,전월세구분_월세,전월세구분_전세
478,12,30.0,2007,2019,5,0,237.1,True,False
479,8,30.0,2015,2019,3,0,245.3,True,False
480,8,30.0,2012,2019,6,0,243.06666666666666,True,False
481,12,30.0,2007,2019,11,0,163.53333333333333,True,False
482,8,30.0,2015,2019,12,0,178.43333333333334,True,False
483,8,30.0,2003,2019,7,0,195.2,True,False
484,12,30.0,2015,2019,12,0,246.06666666666666,True,False
485,12,30.0,2011,2019,7,0,191.86666666666667,True,False
486,12,30.0,2008,2019,3,0,241.96666666666667,True,False
487,8,30.0,2019,2019,5,0,535.2333333333333,True,False
488,8,30.0,2011,2019,7,0,237.03333333333333,True,False
489,8,30.0,2016,2019,3,0,251.96666666666667,True,False
490,8,30.0,1995,2019,5,0,312.56666666666666,True,False
491,12,30.0,2007,2019,1,0,116.66666666666667,False,True
492,8,30.0,1997,2019,12,0,33.333333333333336,False,True
493,8,30.0,2014,2019,1,0,133.33333333333334,False,True
494,8,30.0,2015,2019,1,0,166.66666666666666,False,True
495,8,30.34,2010,2019,3,0,242.3533289386948,True,False
496,12,33.0,2012,2019,12,0,265.6060606060606,True,False
497,8,33.0,2003,2019,5,0,191.3030303030303,True,False
498,8,33.0,2017,2019,8,0,217.63636363636363,True,False
499,8,33.0,2017,2019,1,0,220.12121212121212,True,False
500,8,33.0,2005,2019,3,0,258.6363636363636,True,False
501,12,33.0,2008,2019,7,0,180.12121212121212,True,False
502,12,33.0,2016,2019,9,0,195.27272727272728,True,False
503,8,33.0,2015,2019,11,0,254.9090909090909,True,False
504,8,33.0,2010,2019,10,0,262.42424242424244,True,False
505,8,33.0,2019,2019,6,0,303.3030303030303,True,False
506,8,33.0,2011,2019,12,0,206.78787878787878,True,False
507,12,33.0,2016,2019,5,0,246.21212121212122,True,False
508,12,33.0,2014,2019,7,0,231.3030303030303,True,False
509,12,33.0,2017,2019,6,0,291.030303030303,True,False
510,8,33.0,2011,2019,8,0,204.3939393939394,True,False
511,8,33.0,2010,2019,1,0,280.1515151515151,True,False
512,12,33.0,2015,2019,4,0,232.12121212121212,True,False
513,8,33.0,2013,2019,1,0,232.12121212121212,True,False
514,8,33.0,2019,2019,5,0,262.42424242424244,True,False
515,8,33.0,2019,2019,5,0,235.27272727272728,True,False
516,12,33.0,2014,2019,5,0,308.75757575757575,True,False
517,8,33.0,2005,2019,1,0,221.78787878787878,True,False
518,12,33.0,2019,2019,4,0,254.42424242424244,True,False
519,8,33.0,2018,2019,4,0,289.6060606060606,True,False
520,12,33.0,2015,2019,6,0,201.8181818181818,True,False
521,8,33.0,2012,2019,2,0,238.84848484848484,True,False
522,8,33.0,2012,2019,12,0,187.33333333333334,True,False
523,8,33.0,2017,2019,2,0,274.5151515151515,True,False
524,12,33.0,2017,2019,7,0,185.1818181818182,True,False
525,12,33.0,2017,2019,8,0,269.42424242424244,True,False
526,8,33.0,2017,2019,12,0,187.15151515151516,True,False
527,8,33.0,2012,2019,12,0,243.3030303030303,True,False
528,12,33.0,2016,2019,4,0,214.9090909090909,True,False
529,8,33.0,2019,2019,7,0,166.66666666666666,False,True
530,8,33.0,2019,2019,4,0,196.96969696969697,False,True
531,8,33.0,2015,2019,1,0,136.36363636363637,False,True
532,12,33.0,2003,2019,6,0,151.5151515151515,False,True
533,12,33.0,2017,2019,1,0,151.5151515151515,False,True
534,12,33.0,2016,2019,4,0,151.5151515151515,False,True
535,12,33.0,2016,2019,4,0,151.5151515151515,False,True
536,8,33.0,2017,2019,1,0,151.5151515151515,False,True
537,12,33.0,2009,2019,12,0,151.5151515151515,False,True
538,12,33.0,2012,2019,7,0,136.36363636363637,False,True
539,12,33.0,2004,2019,10,0,90.9090909090909,False,True
540,12,33.0,1981,2019,3,0,151.5151515151515,False,True
541,12,33.05,2002,2019,2,0,180.99848714069594,True,False
542,8,35.0,2018,2019,8,0,257.9142857142857,True,False
543,8,35.0,2005,2019,8,0,201.28571428571428,True,False
544,8,35.0,2015,2019,10,0,195.2,True,False
545,8,35.0,2018,2019,6,0,215.57142857142858,True,False
546,12,35.0,2011,2019,3,0,207.4,True,False
547,12,35.0,2017,2019,10,0,146.62857142857143,True,False
548,8,36.0,2017,2019,11,0,266.3333333333333,True,False
549,8,36.0,2018,2019,7,0,218.22222222222223,True,False
550,12,36.0,2018,2019,1,0,266.19444444444446,True,False
551,8,36.0,2019,2019,6,0,152.77777777777777,False,True
552,8,36.0,2018,2019,7,0,166.66666666666666,False,True
553,25,36.96,1977,2019,3,0,235.55194805194805,True,False
554,12,39.0,2019,2019,8,0,219.10256410256412,True,False
555,8,39.0,2012,2019,2,0,249.02564102564102,True,False
556,8,39.0,2016,2019,5,0,128.2051282051282,False,True
557,8,39.0,2019,2019,6,0,141.02564102564102,False,True
558,8,39.6,2008,2019,12,0,233.2070707070707,True,False
559,8,39.6,2012,2019,2,0,126.26262626262626,False,True
560,8,39.6,2002,2019,8,0,113.63636363636363,False,True
561,12,39.67,1988,2019,9,0,146.1557852281321,True,False
562,12,39.67,1988,2019,9,0,150.69321905722208,True,False
563,8,39.67,2016,2019,3,0,194.83236702798084,True,False
564,8,40.0,2010,2019,9,0,148.6,True,False
565,12,40.0,2005,2019,6,0,215.325,True,False
566,8,40.0,2019,2019,7,0,216.675,True,False
567,8,40.0,2019,2019,7,0,188.9,True,False
568,12,40.0,2019,2019,8,0,241.6,True,False
569,12,40.0,2019,2019,7,0,256.95,True,False
570,12,40.0,2016,2019,12,0,197.05,True,False
571,12,40.0,2016,2019,6,0,177.125,True,False
572,8,40.0,2011,2019,11,0,218.375,True,False
573,8,40.0,2018,2019,2,0,285.3,True,False
574,12,40.0,2016,2019,1,0,203.125,True,False
575,12,40.0,2017,2019,1,0,181.6,True,False
576,8,40.0,2013,2019,10,0,240.1,True,False
577,8,40.0,2017,2019,11,0,125.0,False,True
578,12,40.0,2019,2019,4,0,150.0,False,True
579,12,40.0,2017,2019,8,0,125.0,False,True
580,12,40.0,2017,2019,8,0,150.0,False,True
581,12,40.0,2016,2019,12,0,100.0,False,True
582,12,40.2,2019,2019,7,0,136.81592039800995,False,True
583,12,40.89,2015,2019,5,0,97.82342871117632,False,True
584,8,41.95,1979,2019,7,0,120.238379022646,True,False
585,8,41.95,1979,2019,7,0,120.238379022646,True,False
586,8,42.0,2014,2019,12,0,183.47619047619048,True,False
587,8,42.0,2015,2019,8,0,173.16666666666666,True,False
588,8,42.0,2019,2019,6,0,130.95238095238096,False,True
589,12,42.0,2016,2019,2,0,119.04761904761905,False,True
590,12,42.73,2015,2019,4,0,280.83313831032063,False,True
591,12,42.9,2006,2019,12,0,171.39860139860141,True,False
592,8,45.0,2019,2019,10,0,184.26666666666668,True,False
593,12,45.0,2003,2019,1,0,208.37777777777777,True,False
594,8,45.0,2018,2019,12,0,272.55555555555554,True,False
595,8,45.0,2008,2019,9,0,233.33333333333334,True,False
596,8,45.0,1994,2019,6,0,102.93333333333334,True,False
597,12,45.0,2005,2019,7,0,100.0,False,True
598,8,45.0,1993,2019,1,0,44.44444444444444,False,True
599,12,45.0,2017,2019,9,0,133.33333333333334,False,True
600,12,45.0,2017,2019,9,0,133.33333333333334,False,True
601,8,45.42,2009,2019,12,0,88.06693086745926,False,True
602,8,46.0,2012,2019,1,0,152.17391304347825,False,True
603,12,46.25,1980,2019,7,0,151.35135135135135,False,True
604,8,48.0,2018,2019,6,0,145.83333333333334,False,True
605,12,48.28,2019,2019,5,0,165.7000828500414,False,True
606,8,49.0,2006,2019,2,0,184.87755102040816,True,False
607,8,49.0,1994,2019,5,0,132.6530612244898,False,True
608,8,49.19,1979,2019,6,0,181.43931693433626,True,False
609,8,49.28,2012,2019,8,0,71.06331168831169,True,False
610,12,49.5,2017,2019,10,0,218.02020202020202,True,False
611,12,49.5,2015,2019,11,0,210.34343434343435,True,False
612,8,49.5,2019,2019,7,0,111.11111111111111,False,True
613,12,49.58,2003,2019,3,0,169.66518757563534,True,False
614,8,49.58,2007,2019,3,0,143.5659540137152,True,False
615,8,49.58,2019,2019,5,0,163.6345300524405,True,False
616,12,49.6,2005,2019,3,0,104.95967741935483,True,False
617,8,49.6,2007,2019,10,0,120.96774193548387,False,True
618,8,50.0,2012,2019,12,0,181.18,True,False
619,8,50.0,2018,2019,6,0,173.54,True,False
620,8,50.0,2018,2019,1,0,227.92,True,False
621,12,50.0,2010,2019,4,0,143.2,True,False
622,12,50.0,2007,2019,7,0,164.44,True,False
623,12,50.0,2003,2019,6,0,105.28,True,False
624,8,50.0,2010,2019,2,0,199.42,True,False
625,12,50.0,2014,2019,6,0,198.5,True,False
626,12,50.0,2019,2019,5,0,202.64,True,False
627,12,50.0,2014,2019,12,0,204.7,True,False
628,8,50.0,2010,2019,2,0,156.48,True,False
629,8,50.0,2009,2019,4,0,150.56,True,False
630,8,50.0,2012,2019,10,0,184.9,True,False
631,8,50.0,2004,2019,3,0,161.18,True,False
632,8,50.0,2013,2019,10,0,120.0,False,True
633,8,50.0,2012,2019,10,0,140.0,False,True
634,8,50.0,2019,2019,10,0,150.0,False,True
635,8,50.0,1978,2019,7,0,140.0,False,True
636,8,50.0,1995,2019,6,0,160.0,False,True
637,8,50.0,1995,2019,6,0,180.0,False,True
638,8,50.0,2007,2019,5,0,120.0,False,True
639,8,50.0,2010,2019,6,0,110.0,False,True
640,12,50.0,2017,2019,8,0,180.0,False,True
641,8,50.22,2011,2019,2,0,52.32974910394265,True,False
642,8,50.5,2004,2019,11,0,187.54455445544554,True,False
643,12,52.0,2011,2019,12,0,174.21153846153845,True,False
644,8,52.17,1995,2019,1,0,134.7134368410964,True,False
645,8,52.28,2017,2019,9,0,195.52410099464421,True,False
646,8,52.8,1999,2019,2,0,108.06818181818183,True,False
647,8,52.8,2019,2019,6,0,220.83333333333334,True,False
648,12,52.8,2014,2019,6,0,222.27272727272728,True,False
649,12,52.8,2016,2019,3,0,151.51515151515153,False,True
650,8,52.89,1991,2019,9,0,169.95651351862355,True,False
651,8,52.89,1978,2019,8,0,84.40158820192853,True,False
652,12,53.74,2002,2019,5,0,142.5381466319315,True,False
653,8,53.77,1991,2019,2,0,148.78184861446903,False,True
654,8,55.0,2011,2019,6,0,170.83636363636364,True,False
655,12,55.0,2012,2019,4,0,186.27272727272728,True,False
656,12,55.0,2012,2019,7,0,149.4909090909091,True,False
657,8,55.0,2017,2019,2,0,232.0909090909091,True,False
658,12,55.0,2012,2019,9,0,171.70909090909092,True,False
659,12,55.0,2019,2019,5,0,168.43636363636364,True,False
660,8,55.0,1996,2019,12,0,130.16363636363636,True,False
661,8,55.0,2011,2019,3,0,127.27272727272727,False,True
662,8,55.0,2019,2019,5,0,145.45454545454547,False,True
663,12,55.56,2011,2019,12,0,98.9920806335493,False,True
664,8,56.0,2011,2019,12,0,131.30357142857142,True,False
665,12,56.0,2017,2019,5,0,220.01785714285714,True,False
666,12,56.0,2007,2019,12,0,155.98214285714286,True,False
667,12,56.0,2011,2019,11,0,125.0,False,True
668,8,56.0,2017,2019,9,0,160.71428571428572,False,True
669,12,56.0,2017,2019,7,0,178.57142857142858,False,True
670,8,56.1,2011,2019,4,0,129.48306595365418,True,False
671,12,56.1,2012,2019,2,0,178.25311942959001,True,False
672,12,56.1,2017,2019,12,0,145.7397504456328,True,False
673,8,56.1,2015,2019,4,0,106.95187165775401,False,True
674,8,56.1,2007,2019,11,0,71.301247771836,False,True
675,8,56.1,2018,2019,10,0,178.25311942959001,False,True
676,12,56.1,2012,2019,2,0,142.602495543672,False,True
677,12,56.19,2004,2019,12,0,117.24506139882541,True,False
678,12,56.2,1990,2019,3,0,87.29537366548043,True,False
679,12,56.2,2004,2019,4,0,88.9679715302491,False,True
680,8,56.3,2015,2019,1,0,123.32149200710481,True,False
681,12,57.0,2003,2019,12,0,153.24561403508773,True,False
682,8,57.0,2016,2019,2,0,140.35087719298247,False,True
683,8,57.05,2019,2019,8,0,166.52059596844873,False,True
684,12,58.0,2016,2019,11,0,158.20689655172413,True,False
685,8,58.0,2008,2019,4,0,203.31034482758622,True,False
686,12,58.0,2019,2019,7,0,163.79310344827587,False,True
687,8,58.5,2019,2019,10,0,128.2051282051282,False,True
688,12,58.79,2016,2019,1,0,189.6751148154448,True,False
689,8,59.0,1991,2019,7,0,111.11864406779661,True,False
690,8,59.0,2019,2019,11,0,152.54237288135593,False,True
691,8,59.17,1972,2019,2,0,147.625485888119,True,False
692,8,59.4,2008,2019,5,0,155.95959595959596,True,False
693,8,59.4,2018,2019,1,0,151.51515151515153,False,True
694,8,59.4,2018,2019,4,0,168.35016835016836,False,True
695,12,59.5,2003,2019,1,0,122.08403361344538,True,False
696,8,59.5,1975,2019,12,0,84.03361344537815,False,True
697,8,59.67,1975,2019,1,0,185.30249706720295,True,False
698,8,59.67,1975,2019,10,0,183.0903301491537,True,False
699,8,59.67,1975,2019,10,0,183.0903301491537,True,False
700,8,59.78,2018,2019,3,0,162.36199397791904,True,False
701,12,59.87,2015,2019,7,0,125.27142141306165,False,True
702,12,60.0,2011,2019,4,0,156.6,True,False
703,12,60.0,1995,2019,2,0,89.21666666666667,True,False
704,8,60.0,2010,2019,1,0,203.15,True,False
705,8,60.0,2019,2019,8,0,168.33333333333334,True,False
706,12,60.0,2010,2019,3,0,161.76666666666668,True,False
707,8,60.0,1996,2019,3,0,128.43333333333334,True,False
708,8,60.0,2019,2019,8,0,131.51666666666668,True,False
709,8,60.0,2019,2019,8,0,142.41666666666666,True,False
710,8,60.0,2019,2019,5,0,174.85,True,False
711,8,60.0,2010,2019,3,0,153.43333333333334,True,False
712,12,60.0,2019,2019,5,0,173.26666666666668,True,False
713,8,60.0,2014,2019,6,0,141.66666666666666,False,True
714,8,60.0,2019,2019,7,0,166.66666666666666,False,True
715,8,60.0,2019,2019,7,0,166.66666666666666,False,True
716,8,60.0,1975,2019,6,0,100.0,False,True
717,8,60.0,2019,2019,2,0,133.33333333333334,False,True
718,8,60.0,2019,2019,5,0,166.66666666666666,False,True
719,8,60.0,2011,2019,9,0,66.66666666666667,False,True
720,8,60.0,2008,2019,2,0,133.33333333333334,False,True
721,8,60.0,2019,2019,7,0,133.33333333333334,False,True
722,12,60.0,2012,2019,2,0,133.33333333333334,False,True
723,12,60.0,2019,2019,6,0,133.33333333333334,False,True
724,12,60.0,2011,2019,11,0,133.33333333333334,False,True
725,8,60.89,2011,2019,3,0,217.4577106257185,True,False
726,8,61.24,2017,2019,8,0,163.29196603527106,False,True
727,8,61.61,1979,2019,2,0,157.5393604934264,True,False
728,8,62.0,2004,2019,3,0,29.032258064516128,False,True
729,8,62.0,2004,2019,3,0,29.032258064516128,False,True
730,8,62.0,2019,2019,6,0,129.03225806451613,False,True
731,8,62.18,2019,2019,10,0,136.69990350595046,False,True
732,12,62.26,2004,2019,6,0,132.73369739800836,True,False
733,12,62.26,2004,2019,6,0,132.73369739800836,True,False
734,12,62.97,2019,2019,6,0,194.75940924249642,True,False
735,8,63.64,1973,2019,2,0,84.9465744814582,True,False
736,12,64.0,2014,2019,12,0,148.4375,False,True
737,12,64.0,2014,2019,12,0,117.1875,False,True
738,12,64.4,2016,2019,8,0,56.92546583850931,True,False
739,12,66.0,2017,2019,11,0,193.4090909090909,True,False
740,8,66.0,2011,2019,5,0,87.33333333333333,True,False
741,8,66.0,2011,2019,11,0,70.84848484848484,True,False
742,8,66.0,2011,2019,6,0,174.66666666666666,True,False
743,8,66.0,2004,2019,5,0,100.9090909090909,True,False
744,8,66.0,2001,2019,9,0,108.5909090909091,True,False
745,8,66.0,2017,2019,4,0,106.06060606060606,False,True
746,12,66.0,2003,2019,10,0,75.75757575757575,False,True
747,12,66.0,2003,2019,10,0,75.75757575757575,False,True
748,8,66.0,2017,2019,1,0,136.36363636363637,False,True
749,8,66.0,2004,2019,9,0,90.9090909090909,False,True
750,8,66.11,2011,2019,11,0,146.81591287248526,True,False
751,8,66.11,2007,2019,4,0,15.126304643775526,False,True
752,8,66.31,2017,2019,4,0,66.97330719348514,True,False
753,8,67.11,1995,2019,7,0,149.00908955446283,False,True
754,8,68.0,2017,2019,10,0,132.35294117647058,False,True
755,8,68.5,2009,2019,12,0,156.2919708029197,True,False
756,12,69.42,2004,2019,12,0,123.29299913569577,True,False
757,12,70.56,2016,2019,4,0,61.77721088435374,True,False
758,8,72.0,2006,2019,9,0,111.11111111111111,False,True
759,12,72.7,1987,2019,9,0,113.86519944979366,True,False
760,8,74.88,2007,2019,6,0,43.00213675213676,True,False
761,8,75.0,2019,2019,8,0,94.54666666666667,True,False
762,8,75.0,2018,2019,1,0,120.0,False,True
763,8,76.2,2019,2019,2,0,157.48031496062993,False,True
764,8,77.42,1978,2019,7,0,64.5827951433738,False,True
765,12,77.6,1991,2019,3,0,73.53092783505156,True,False
766,12,78.0,1976,2019,12,0,128.2051282051282,False,True
767,8,78.0,2015,2019,9,0,141.02564102564102,False,True
768,12,79.0,2017,2019,11,0,189.873417721519,False,True
769,12,79.2,2010,2019,6,0,174.14141414141415,True,False
770,8,79.3,2019,2019,7,0,88.27238335435057,False,True
771,12,79.74,1979,2019,2,0,87.78530223225484,False,True
772,12,80.0,2004,2019,9,0,108.3375,True,False
773,8,80.0,2019,2019,7,0,177.775,True,False
774,12,80.91,2016,2019,5,0,123.59411692003461,False,True
775,12,81.06,2006,2019,7,0,143.93042190969652,True,False
776,12,82.6,1990,2019,9,0,81.92493946731236,True,False
777,8,82.64,1983,2019,3,0,91.46902226524685,True,False
778,8,83.2,1992,2019,8,0,85.22836538461539,True,False
779,8,83.2,1992,2019,8,0,85.22836538461539,True,False
780,8,84.2,2010,2019,3,0,95.01187648456057,False,True
781,8,85.0,2008,2019,4,0,141.1764705882353,False,True
782,8,86.36,1985,2019,3,0,69.47660954145438,False,True
783,8,87.5,1976,2019,4,0,86.03428571428572,True,False
784,8,90.0,2009,2019,6,0,133.33333333333334,False,True
785,8,90.6,2019,2019,6,0,190.55187637969095,True,False
786,8,92.22,2003,2019,1,0,113.85816525699414,False,True
787,12,92.5,2006,2019,4,0,108.10810810810811,False,True
788,8,92.56,1993,2019,6,0,50.96153846153846,True,False
789,8,92.56,1993,2019,6,0,56.36343993085566,True,False
790,12,93.59,1978,2019,4,0,46.970830216903515,True,False
791,8,95.86,2008,2019,4,0,139.74546213227623,True,False
792,8,96.98,2018,2019,5,0,118.8698700763044,True,False
793,8,97.25,1997,2019,5,0,90.99228791773778,True,False
794,12,97.67,2019,2019,9,0,155.85133613187264,True,False
795,8,97.85,2015,2019,1,0,122.63668880940216,False,True
796,8,99.17,2004,2019,3,0,100.83694665725521,False,True
797,8,99.85,2016,2019,3,0,130.19529293940911,False,True
798,8,102.0,2018,2019,2,0,121.1078431372549,True,False
799,12,105.0,2014,2019,6,0,149.14285714285714,True,False
800,8,108.66,2017,2019,8,0,158.12626541505614,True,False
801,8,108.66,2017,2019,8,0,138.04527885146328,False,True
802,8,109.0,2014,2019,10,0,50.71559633027523,True,False
803,8,109.58,2002,2019,2,0,124.00073006022997,True,False
804,12,110.0,2019,2019,7,0,136.36363636363637,False,True
805,8,112.0,2003,2019,5,0,102.92857142857143,True,False
806,8,116.79,2017,2019,12,0,102.748522989982,False,True
807,8,119.8,2015,2019,12,0,130.41736227045075,True,False
808,12,122.28,2011,2019,3,0,117.3781485116127,True,False
809,8,125.6,1980,2019,2,0,15.923566878980893,False,True
810,12,125.6,2018,2019,2,0,79.61783439490446,False,True
811,8,126.29,2016,2019,10,0,95.01939979412462,False,True
812,8,165.0,1983,2019,12,0,68.0909090909091,True,False
813,12,178.51,1972,2019,2,0,69.53111870483447,True,False
814,12,16.0,2008,2019,2,0,223.6875,True,False
815,8,17.28,1975,2019,5,0,348.84259259259255,True,False
816,12,18.19,2015,2019,2,0,469.21385376580537,True,False
817,12,18.75,2009,2019,1,0,372.32,True,False
818,8,19.5,2016,2019,10,0,362.8205128205128,True,False
819,8,19.83,2008,2019,11,0,306.70700958144226,True,False
820,8,19.83,2006,2019,1,0,318.3560262228946,True,False
821,12,20.0,2012,2019,2,0,295.3,True,False
822,12,20.0,2011,2019,9,0,383.35,True,False
823,12,22.0,2008,2019,1,0,286.95454545454544,True,False
824,30,23.14,1997,2019,4,0,106.48228176318064,True,False
825,8,23.14,2006,2019,8,0,314.6931719965428,True,False
826,12,24.0,2017,2019,9,0,332.4166666666667,True,False
827,8,25.0,2010,2019,2,0,313.16,True,False
828,12,25.0,2018,2019,2,0,340.0,True,False
829,25,25.0,2008,2019,3,0,321.16,True,False
830,12,25.0,2004,2019,10,0,20.0,False,True
831,12,25.17,2017,2019,2,0,347.0401271354787,True,False
832,8,26.0,2005,2019,2,0,248.19230769230768,True,False
833,12,26.0,2017,2019,11,0,354.0769230769231,True,False
834,12,26.0,2011,2019,2,0,153.84615384615384,False,True
835,8,26.0,2008,2019,7,0,153.84615384615384,False,True
836,12,26.4,2018,2019,5,0,189.3939393939394,False,True
837,12,27.0,2017,2019,1,0,325.6296296296296,True,False
838,12,28.0,2018,2019,2,0,330.0357142857143,True,False
839,8,28.0,2016,2019,6,0,196.42857142857142,False,True
840,12,28.17,2011,2019,2,0,141.99503017394392,False,True
841,8,28.5,2004,2019,8,0,178.31578947368422,True,False
842,12,29.0,2013,2019,11,0,230.20689655172413,True,False
843,12,29.65,2010,2019,1,0,262.7993254637437,True,False
844,12,29.75,2012,2019,1,0,261.9159663865546,True,False
845,12,30.0,2010,2019,10,0,259.73333333333335,True,False
846,12,30.0,2017,2019,1,0,227.03333333333333,True,False
847,12,30.0,2009,2019,1,0,222.0,True,False
848,0,30.0,2018,2019,1,0,259.06666666666666,True,False
849,12,30.0,2017,2019,6,0,259.06666666666666,True,False
850,12,30.0,2012,2019,1,0,280.8333333333333,True,False
851,8,30.0,2009,2019,7,0,191.86666666666667,True,False
852,8,30.0,2011,2019,9,0,166.66666666666666,False,True
853,8,30.0,2004,2019,2,0,116.66666666666667,False,True
854,12,30.33,2012,2019,12,0,131.88262446422684,False,True
855,8,33.0,2012,2019,1,0,270.45454545454544,True,False
856,0,33.0,2018,2019,1,0,248.42424242424244,True,False
